date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:39	57294/57294	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:55:44%20GMT	https://www.heise.de/tp/features/US-Coronahilfspaket-Aus-1-2-Billionen-Dollar-wurden-im-Senat-2-4690460.html	/home/alexander/websites/heise/www.heise.de/tp/features/US-Coronahilfspaket-Aus-1-2-Billionen-Dollar-wurden-im-Senat-2-4690460.html	(from https://www.heise.de/tp/features/Covid-19-Nichts-waere-schlimmer-als-den-Sieg-zu-verkuenden-bevor-er-errungen-ist-4693364.html)
13:38:41	31395/31395	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:40%20GMT	https://www.heise.de/tp/features/Covid-19-Nichts-waere-schlimmer-als-den-Sieg-zu-verkuenden-bevor-er-errungen-ist-4693364.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Covid-19-Nichts-waere-schlimmer-als-den-Sieg-zu-verkuenden-bevor-er-errungen-ist-4693364aa88.html	(from https://www.heise.de/tp/features/Covid-19-Nichts-waere-schlimmer-als-den-Sieg-zu-verkuenden-bevor-er-errungen-ist-4693364.html)
13:38:41	58131/58131	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:41%20GMT	https://www.heise.de/tp/features/Notenbank-will-unbegrenzt-Staatsanleihen-kaufen-3503531.html	/home/alexander/websites/heise/www.heise.de/tp/features/Notenbank-will-unbegrenzt-Staatsanleihen-kaufen-3503531.html	(from https://www.heise.de/tp/features/Wenn-die-Europaeische-Zentralbank-freihaendig-jongliert-4687464.html)
13:38:42	62203/62203	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:42%20GMT	https://www.heise.de/tp/features/Auch-Europa-versucht-seine-Banken-zu-retten-3420317.html	/home/alexander/websites/heise/www.heise.de/tp/features/Auch-Europa-versucht-seine-Banken-zu-retten-3420317.html	(from https://www.heise.de/tp/features/Wenn-die-Europaeische-Zentralbank-freihaendig-jongliert-4687464.html)
13:38:43	60283/60283	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:43%20GMT	https://www.heise.de/tp/features/Die-EZB-verschaerft-den-Krisenmodus-wieder-4523172.html	/home/alexander/websites/heise/www.heise.de/tp/features/Die-EZB-verschaerft-den-Krisenmodus-wieder-4523172.html	(from https://www.heise.de/tp/features/Wenn-die-Europaeische-Zentralbank-freihaendig-jongliert-4687464.html)
13:38:44	38864/38864	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:44%20GMT	https://www.heise.de/tp/features/Wenn-die-Europaeische-Zentralbank-freihaendig-jongliert-4687464.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Wenn-die-Europaeische-Zentralbank-freihaendig-jongliert-4687464aa88.html	(from https://www.heise.de/tp/features/Wenn-die-Europaeische-Zentralbank-freihaendig-jongliert-4687464.html)
13:38:45	56397/56397	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2008:02:28%20GMT	https://www.heise.de/tp/features/ETA-uebernimmt-Verantwortung-fuer-massloses-Leid-4028866.html	/home/alexander/websites/heise/www.heise.de/tp/features/ETA-uebernimmt-Verantwortung-fuer-massloses-Leid-4028866.html	(from https://www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140.html)
13:38:46	58144/58144	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2001:39:46%20GMT	https://www.heise.de/tp/features/Zehntausende-gegen-absurde-spanische-Terrordefinition-4024487.html	/home/alexander/websites/heise/www.heise.de/tp/features/Zehntausende-gegen-absurde-spanische-Terrordefinition-4024487.html	(from https://www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140.html)
13:38:47	48709/48709	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:47%20GMT	https://www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140.html?view=mail	/home/alexander/websites/heise/www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140ffd2.html	(from https://www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140.html)
13:38:48	37844/37844	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:48%20GMT	https://www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140aa88.html	(from https://www.heise.de/tp/features/Die-baskische-ETA-ist-nun-Geschichte-4041140.html)
13:38:49	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Jun%202020%2001:55:00%20GMT	http://www.heise.de/tp/features/Luegen-haben-kurze-Beine-auch-in-Spanien-3433765.html	/home/alexander/websites/heise/www.heise.de/tp/features/Luegen-haben-kurze-Beine-auch-in-Spanien-3433765.78.delayed	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:50	52957/52957	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2001:55:01%20GMT	https://www.heise.de/tp/features/Luegen-haben-kurze-Beine-auch-in-Spanien-3433765.html	/home/alexander/websites/heise/www.heise.de/tp/features/Luegen-haben-kurze-Beine-auch-in-Spanien-3433765.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:51	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Jun%202020%2001:53:09%20GMT	http://www.heise.de/tp/features/Blutiger-Wahlkampf-in-Spanien-3433717.html	/home/alexander/websites/heise/www.heise.de/tp/features/Blutiger-Wahlkampf-in-Spanien-3433717.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:52	50819/50819	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2001:53:10%20GMT	https://www.heise.de/tp/features/Blutiger-Wahlkampf-in-Spanien-3433717.html	/home/alexander/websites/heise/www.heise.de/tp/features/Blutiger-Wahlkampf-in-Spanien-3433717.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:53	49567/49567	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:53%20GMT	https://www.heise.de/tp/features/Spanien-schickt-Aufstandsbekaempfungseinheiten-in-den-Irak-3429393.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spanien-schickt-Aufstandsbekaempfungseinheiten-in-den-Irak-3429393.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:54	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Jun%202020%2011:38:54%20GMT	http://www.heise.de/tp/features/Alter-Wein-in-neuen-Schlaeuchen-3424819.html	/home/alexander/websites/heise/www.heise.de/tp/features/Alter-Wein-in-neuen-Schlaeuchen-3424819.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:55	52592/52592	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:55%20GMT	https://www.heise.de/tp/features/Alter-Wein-in-neuen-Schlaeuchen-3424819.html	/home/alexander/websites/heise/www.heise.de/tp/features/Alter-Wein-in-neuen-Schlaeuchen-3424819.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:56	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Jun%202020%2011:38:56%20GMT	http://www.heise.de/tp/features/Isolationshaft-ermoeglicht-Menschenrechtsverstoesse-3424907.html	/home/alexander/websites/heise/www.heise.de/tp/features/Isolationshaft-ermoeglicht-Menschenrechtsverstoesse-3424907.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:57	52251/52251	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2001:46:48%20GMT	https://www.heise.de/tp/features/Isolationshaft-ermoeglicht-Menschenrechtsverstoesse-3424907.html	/home/alexander/websites/heise/www.heise.de/tp/features/Isolationshaft-ermoeglicht-Menschenrechtsverstoesse-3424907.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:58	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Jun%202020%2011:38:58%20GMT	http://www.heise.de/tp/features/Spaniens-Geheimdienste-erneut-im-Fadenkreuz-3433149.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spaniens-Geheimdienste-erneut-im-Fadenkreuz-3433149.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:38:59	51010/51010	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:59%20GMT	https://www.heise.de/tp/features/Spaniens-Geheimdienste-erneut-im-Fadenkreuz-3433149.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spaniens-Geheimdienste-erneut-im-Fadenkreuz-3433149.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:39:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Jun%202020%2001:47:15%20GMT	http://www.heise.de/tp/features/Spanische-Regierung-zeigt-erneut-wo-sie-steht-3431819.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spanische-Regierung-zeigt-erneut-wo-sie-steht-3431819.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
13:39:01	50470/50470	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2001:47:15%20GMT	https://www.heise.de/tp/features/Spanische-Regierung-zeigt-erneut-wo-sie-steht-3431819.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spanische-Regierung-zeigt-erneut-wo-sie-steht-3431819.html	(from https://www.heise.de/tp/features/Terrorbekaempfung-auf-sozialistisch-3434499.html)
